"paperID","Article.Title","DOI","Pub_Year","Source.Title","Authors","latitude_site_decimal","longitude_site_decimal","Open_access","Data_access","survey","tot_area","BIOME_NAME","ECO_NAME","biome_keep","area_keep","district_keep","cor.lat","cor.long","cor.country","dists","tot.auth","prop.India"
"A1662","Phenology and litterfall dynamics structuring Ecosystem productivity in a tropical mangrove stand on South West coast of India","https://doi.org/10.1016/j.rsma.2016.02.008",2016,"REGIONAL STUDIES IN MARINE SCIENCE","Rani, V; Sreelekshmi, S; Preethy, CM; BijoyNandan, S",9.86706111,76.32,"n","n","plot-based or transects",0.000375,"Tropical & Subtropical Moist Broadleaf Forests","Malabar Coast moist forests",1,1,1,9.966688,76.2870113,NA,11.67,0,NA
"A1678","Floristic species composition and structure of a mid-elevation tropical montane evergreen forests (sholas) of the western ghats, southern India","no DOI (manual)",2016,"TROPICAL ECOLOGY","Mohandass, D; Hughes, AC; Mackay, B; Davidar, P; Chhabra, T",11.242833,76.608783,"y","n","plot-based or transects",0.01,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,21.935158,101.248868,"China",2879.71,5,0.6
"A1687","Changes in the dry tropical forests in Central India with human use","https://doi.org/10.1007/s10113-015-0903-1",2016,"REGIONAL ENVIRONMENTAL CHANGE","Agarwala, M; DeFries, RS; Qureshi, Q; Jhala, YV",22.3345,80.6115,"n","n","plot-based or transects",0.024,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,27.5705886,80.0981869,"India",585.17,3,1
"A1689","Effects of patch size, disturbances on diversity and structural traits of tropical semi-evergreen forest in the lowland Indo Burma hotspot: implication on conservation of the threatened tree species","https://doi.org/10.1007/s11629-015-3686-4",2016,"Journal of Mountain Science","Majumdar, Koushik; Datta, Badal Kumar",23.75,91.67,"unsure","n","plot-based or transects",0.045,"Tropical & Subtropical Moist Broadleaf Forests","Lower Gangetic Plains moist deciduous forests",1,1,1,23.7618654,91.2639182,"India",41.4,2,1
"A1692","Changes of woody species diversity, horizontal and vertical distribution of stems across interior to outside within a primate rich habitat of Northeast India","https://doi.org/10.1007/s11676-016-0231-4",2016,"JOURNAL OF FORESTRY RESEARCH","Majumdar, K; Choudhary, BK; Datta, BK",23.315,91.375,"n","n","plot-based or transects",0.02,"Tropical & Subtropical Moist Broadleaf Forests","Lower Gangetic Plains moist deciduous forests",1,1,1,23.7618654,91.2639182,"India",51.02,3,1
"A1693","Species diversity, regeneration and dominance as influenced by canopy gaps and their characteristics in tropical evergreen forests of Western Ghats, India","https://doi.org/10.1007/s11676-016-0223-4",2016,"JOURNAL OF FORESTRY RESEARCH","Devagiri, GM; Khaple, AK; Mohan, S; Venkateshamurthy, P; Tomar, S; Arunkumar, AN; Joshi, G",12.09,75.72,"y","n","plot-based or transects",0.003,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,12.1027291,76.01598,"India",32.25,7,1
"A1695","Exploring the Relationship between Remotely-Sensed Spectral Variables and Attributes of Tropical Forest Vegetation under the Influence of Local Forest Institutions","https://doi.org/10.3390/ijgi5070117",2016,"ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION","Agarwal, S; Rocchini, D; Marathe, A; Nagendra, H",20.8,79.52,"y","n","plot-based or transects",0.00942477796076938,"Tropical & Subtropical Dry Broadleaf Forests","Central Deccan Plateau dry deciduous forests",1,1,1,13.3533433,74.7848955,"India",969.84,6,0.833333333333333
"A1698","Impacts of land use on Indian mangrove forest carbon stocks: Implications for conservation and management","https://doi.org/10.1890/15-2143",2016,"ECOLOGICAL APPLICATIONS","Bhomia, RK; MacKenzie, RA; Murdiyarso, D; Sasmito, SD; Purbopuspito, J",20.74,86.98,"unsure","n","plot-based or transects",0.0018472564803108,"Deserts & Xeric Shrublands","Godavari-Krishna mangroves",1,1,1,-6.5523451,106.752933,"Indonesia",3729.04,7,0
"A1701","Carbon stocks in natural and planted mangrove forests of Mahanadi Mangrove Wetland, East Coast of India","https://doi.org/10.18520/cs/v110/i12/2253-2260",2016,"CURRENT SCIENCE","Sahu, SC; Kumar, M; Ravindranath, NH",20.41694444,86.73361111,"y","n","plot-based or transects",0.0125,"Mangroves","Godavari-Krishna mangroves",1,1,1,13.029156,77.5642728,"India",1276.76,3,1
"A1706","Seed size predicts community composition and carbon storage potential of tree communities in rain forest fragments in India's Western Ghats","https://doi.org/10.1111/1365-2664.12626",2016,"JOURNAL OF APPLIED ECOLOGY","Osuri, AM; Sankaran, M",12.17,75.18,"y","y","plot-based or transects",0.0279,"Tropical & Subtropical Moist Broadleaf Forests","Malabar Coast moist forests",1,1,1,12.3309526,76.6320163,"India",158.97,4,0.75
"A1720","Shifting agriculture supports more tropical forest birds than oil palm or teak plantations in Mizoram, northeast India","https://doi.org/10.1650/CONDOR-15-163.1",2016,"The Condor","Mandal, Jaydev; Shankar Raman, T.R",23.5,92.41,"y","unsure","plot-based or transects",0.00326851299679482,"Tropical & Subtropical Moist Broadleaf Forests","Mizoram-Manipur-Kachin rain forests",1,1,1,13.0140114,77.565762,"India",1953.12,2,1
"A1722","Estimation of tree biomass reserves in tropical deciduous forests of Central India by non-destructive approach","no DOI (manual)",2016,"TROPICAL ECOLOGY","Salunkhe, O; Khare, PK; Sahu, TR; Singh, S",24.2017,79.7577,"n","n","plot-based or transects",0.01397984,"Tropical & Subtropical Dry Broadleaf Forests","Narmada Valley dry deciduous forests",1,1,0,23.8265828,78.7751302,"India",108.29,4,1
"A1726","Controls of Soil Spatial Variability in a Dry Tropical Forest","https://doi.org/10.1371/journal.pone.0153212",2016,"PLOS ONE","Pulla, S; Riotte, J; Suresh, HS; Dattaraja, HS; Sukumar, R",11.58,76.53,"y","n","plot-based or transects",0.5,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,0,1,13.0140114,77.565762,"India",195.38,6,0.833333333333333
"A1742","Decadal (2003-2013) changes in liana diversity, abundance and aboveground biomass in four inland tropical dry evergreen forest sites of peninsular India","https://doi.org/10.1007/s11676-015-0146-5",2016,"JOURNAL OF FORESTRY RESEARCH","Pandian, E; Parthasarathy, N",10.38472,78.97917,"unsure","n","plot-based or transects",0.04,"Deserts & Xeric Shrublands","Deccan thorn scrub forests",1,1,1,12.0620765,79.8240715,"India",208.27,2,1
"A1767","Random Forest Regression modelling for Forest Aboveground Biomass Estimation using RISAT-1 PolSAR and Terrestrial LiDAR Data","https://doi.org/10.1117/12.2227380",2016,"LIDAR REMOTE SENSING FOR ENVIRONMENTAL MONITORING XV","Mangla, R; Kumar, S; Nandy, S",30.35632,77.74812,"unsure","n","plot-based or transects",0.0139975416,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,27.5705886,80.0981869,"India",385.4,3,1
"A1774","Forest structure, diversity and regeneration potential along altitudinal gradient in Dhanaulti of Garhwal Himalaya","https://doi.org/10.5424/fs/2016252-07432",2016,"FOREST SYSTEMS","Saha, S; Rajwar, GS; Kumar, M",30.408,78.28,"y","y","plot-based or transects",0.003,"Tropical & Subtropical Coniferous Forests","Himalayan subtropical pine forests",1,1,1,30.2278191,78.8035453,"India",54.16,3,1
"A1784","ASSESSMENT OF CARBON STOCK OF TREE VEGETATION IN THE KOLLI HILL FOREST LOCATED IN INDIA","http://epa.niif.hu/02500/02583/00043/pdf/EPA02583_applied_ecology_2016_02_169183.pdf",2016,"APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH","Pragasan, LA",11.325,78.38333,"unsure","n","plot-based or transects",0.09,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,0,1,11.0390221,76.87642,"India",167.61,1,1
"A1803","Effects of landscape context on the invasive species Lantana camara in Biligiri Rangaswamy Temple Tiger Reserve, India","no DOI (manual)",2016,"TROPICAL ECOLOGY","Niphadkar, M; Ficetola, GF; Bonardi, A; Nagendra, H; Padoa-Schioppa, E",11.90833334,77.16666667,"n","n","plot-based or transects",0.0496,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,13.0642925,77.6202162,"India",137.8,6,0.5
"A1817","Forest structure and anthropogenic pressures in the Pachmarhi biosphere reserve of India","https://doi.org/10.1007/s11676-015-0083-3",2015,"JOURNAL OF FORESTRY RESEARCH","Kala, CP",21.5,78.34167,"unsure","n","plot-based or transects",0.0082,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,23.2084407,77.3845861,"India",214.19,1,1
"A1850","Effect of anthropogenic disturbance on vegetation characteristics of sub-alpine forests in and around Valley of Flowers National Park, a world heritage site of India","link ",2015,"TROPICAL ECOLOGY","Gairola, S; Rawal, RS; Todaria, NP",30.75,79.62,"n","n","plot-based or transects",NA,"Temperate Broadleaf & Mixed Forests","Himalayan subtropical broadleaf forests",1,1,1,-29.6006068,30.3794118,"South Africa",8503.7,3,0.666666666666667
"A1855","Diversity, distribution and vegetative structure of mangroves of the Andaman and Nicobar Islands, India","https://doi.org/10.1007/s11852-015-0398-4",2015,"JOURNAL OF COASTAL CONSERVATION","Ragavan, P; Saxena, A; Mohan, PM; Ravichandran, K; Jayaraj, RSC; Saravanan, S",11.69,92.74,"n","unsure","plot-based or transects",0.131,"Mangroves",NA,1,1,1,11.6233774,92.7264828,"India",7.56,6,1
"A1856","Aboveground-Biomass Estimation of a Complex Tropical Forest in India Using Lidar","https://doi.org/10.3390/rs70810607",2015,"REMOTE SENSING","Vega, C; Vepakomma, U; Morel, J; Bader, JL; Rajashekar, G; Jha, CS; Feret, J; Proisy, C; Pelissier, R; Dadhwal, VK",12.55,75.67,"y","n","plot-based or transects",0.15,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,48.6942707,6.1894947,"France",7469.88,11,0.727272727272727
"A1869","Tree species composition, biomass and carbon stocks in two tropical forest of Assam","https://doi.org/10.1016/j.biombioe.2015.04.007",2015,"BIOMASS & BIOENERGY","Borah, M; Das, D; Kalita, J; Boruah, HPD; Phukan, B; Neog, B",26.68,94.34,"y","n","plot-based or transects",0.0099856,"Tropical & Subtropical Moist Broadleaf Forests","Brahmaputra Valley semi-evergreen forests",1,1,1,26.7377826,94.1569527,"India",19.31,6,1
"A1883","Carbon stock and rate of carbon sequestration in Dipterocarpus forests of Manipur, Northeast India","https://doi.org/10.1007/s11676-015-0070-8",2015,"JOURNAL OF FORESTRY RESEARCH","Devi, LS; Yadava, PS",24.14166667,93.9916667,"y","n","plot-based or transects",0.002,"Tropical & Subtropical Coniferous Forests","Northeast India-Myanmar pine forests",1,1,1,24.7522876,93.9280425,"India",68.28,2,1
"A1885","Biomass and Carbon Stock Assessment in Moist Deciduous Forests of Doon Valley, Western Himalaya, India","https://doi.org/10.6165/tai.2015.60.71",2015,"TAIWANIA","Shahid, M; Joshi, SP",30.2083,77.9917,"n","n","plot-based or transects",0.015,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,30.3438148,77.9967117,"India",15.09,2,1
"A1893","Mapping aboveground woody biomass using forest inventory, remote sensing and geostatistical techniques","https://doi.org/10.1007/s10661-015-4551-1",2015,"ENVIRONMENTAL MONITORING AND ASSESSMENT","Yadav, BKV; Nandy, S",30.38,77.705,"n","n","plot-based or transects",0.0360050616,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,30.3412185,78.0471393,"India",33.15,2,0.5
"A1910","Assessment of carbon density and accumulation in mono- and multi-specific stands in Teak and Sal forests of a tropical dry region in India","https://doi.org/10.1016/j.foreco.2014.12.002",2015,"FOREST ECOLOGY AND MANAGEMENT","Chaturvedi, RK; Raghubanshi, AS",23.33333333,81.25,"n","n","plot-based or transects",0.009,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,25.3176452,82.9739144,"India",281.72,2,1
"A1915","Variation of biomass and carbon pools with forest type in temperate forests of Kashmir Himalaya, India","https://doi.org/10.1007/s10661-015-4299-7",2015,"ENVIRONMENTAL MONITORING AND ASSESSMENT","Dar, JA; Sundarapandian, S",34,74.78,"y","n","plot-based or transects",0.25,"Temperate Broadleaf & Mixed Forests","Western Himalayan broadleaf forests",1,1,1,12.0620765,79.8240715,"India",2495.17,2,1
"A1917","And yet it shrinks: A novel method for correcting bias in forest tree growth estimates caused by water-induced fluctuations","https://doi.org/10.1016/j.foreco.2014.10.007",2015,"FOREST ECOLOGY AND MANAGEMENT","Chitra-Tarak, R; Ruiz, L; Pulla, S; Dattaraja, HS; Suresh, HS; Sukumar, R",11.5989,76.53,"n","n","plot-based or transects",0.5,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,0,1,13.0140114,77.565762,"India",193.66,8,0.875
"A1921","QUANTIFICATION OF THE TERRESTRIAL PHYTOMASS AND CARBON IN THE MOUNTAINOUS FOREST ECOSYSTEM USING REMOTE SENSING AND IN-SITU OBSERVATIONS","https://doi.org/10.5194/isprsarchives-XL-7-W3-483-2015",2015,"The international archives of the photogrammety, Remote Snesing and spatial information sciences","Patil, P; Dutte, D; Biradar, C.; Singh, M.",31.13,78.31,"unsure","n","plot-based or transects",0.039992976,"Temperate Broadleaf & Mixed Forests","Western Himalayan broadleaf forests",1,1,1,33.9715904,-6.8498129,"Morocco",7746.43,4,0.25
"A1930","Biodiversity of Lianas and Their Functional Traits in Tropical Forests of Peninsular India","https://doi.org/10.1007/978-3-319-14592-1_8 ",2015,"BIODIVERSITY OF LIANAS","Parthasarathy, N; Vivek, P; Muthumperumal, C; Muthuramkumar, S; Ayyappan, N",11.3082708,78.5691304,"y","y","plot-based or transects",0.4,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,1,1,12.0182619,79.8568461,"India",161.11,5,1
"A1931","Liana Diversity and Their Ecosystem Services in Tropical Dry Evergreen Forest on the Coromandel Coast of India","https://doi.org/10.1007/978-3-319-14592-1_10",2015,"BIODIVERSITY OF LIANAS","Parthasarathy, N; Vivek, P; Anil, K",10,79,"y","n","plot-based or transects",0.18,"Tropical & Subtropical Dry Broadleaf Forests","East Deccan dry-evergreen forests",1,0,1,12.0182619,79.8568461,"India",243.4,3,1
"A1941","ASSESSMENT OF ABOVEGROUND BIOMASS STOCK IN THE PACHAIMALAI FOREST OF EASTERN GHATS IN INDIA","link",2015,"APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH","Pragasan, LA",11.3,78.64,"y","y","plot-based or transects",0.12,"Tropical & Subtropical Dry Broadleaf Forests","South Deccan Plateau dry deciduous forests",1,0,1,11.0390221,76.87642,"India",194.78,1,1
"A1946","Fragmented populations of the Vulnerable eastern hoolock gibbon Hoolock leuconedys in the Lower Dibang Valley district, Arunachal Pradesh, India","https://doi.org/10.1017/S0030605312001299",2015,"ORYX","Sarma, K; Krishna, M; Kumar, A",28,95.8,"y","n","plot-based or transects",0.15,"Tropical & Subtropical Moist Broadleaf Forests","Brahmaputra Valley semi-evergreen forests",1,1,1,27.1178324,93.7485874,"India",225.01,3,1
"A1954","Hydrological importance of sacred forest fragments in Central Western Ghats of India","no DOI (manual)",2015,"TROPICAL ECOLOGY","Ray, R; Chandran, MDS; Ramachandra, TV",14.36,74.5075,"y","n","plot-based or transects",0.002,"Tropical & Subtropical Moist Broadleaf Forests","North Western Ghats moist deciduous forests",1,1,1,13.0140114,77.565762,"India",363.12,3,1
"A1958","Habitat determinants of woodpecker abundance and species richness in sub-Himalayan dipterocarp forests of north-west India","https://doi.org/10.3161/173484714X687136",2014,"ACTA ORNITHOLOGICA","Kumar, R; Shahabuddin, G; Kumar, A",29.5,79,"n","n","plot-based or transects",0.0251327412287183,"Tropical & Subtropical Moist Broadleaf Forests","Upper Gangetic Plains moist deciduous forests",1,1,1,27.5705886,80.0981869,"India",240.13,5,1
"A1967","Wildland fires and moist deciduous forests of Chhattisgarh, India: divergent component assessment","https://doi.org/10.1007/s11676-014-0471-0",2014,"JOURNAL OF FORESTRY RESEARCH","Kittur, BH; Swamy, SL; Bargali, SS; Jhariya, MK",22.5,81.75,"n","n","plot-based or transects",0.032,"Tropical & Subtropical Moist Broadleaf Forests","East Deccan moist deciduous forests",1,1,1,29.3911653,79.4459095,"India",800.97,4,1
"A1973","Impact of rainfall gradient on aboveground biomass and soil organic carbon dynamics of forest covers in Gujarat, India","https://doi.org/10.1007/s11284-014-1192-8",2014,"ECOLOGICAL RESEARCH","Mehta, N; Pandya, NR; Thomas, VO; Krishnayya, NSR",22.40000003,71.31666669,"n","n","plot-based or transects",0.379933272,"Deserts & Xeric Shrublands","Aravalli west thorn scrub forests",1,1,1,22.3386457,73.1895367,"India",192.92,4,1
"A1974","The association between invasive Lantana camara and seedlings/saplings of a plant community in Mudumalai Tiger Reserve, India","https://doi.org/10.1017/S026646741400039X ",2014,"JOURNAL OF TROPICAL ECOLOGY","Wilson, G; Desai, AA; Sim, DA; Gruber, MAM; Lester, PJ",11.5714585,76.5240537,"n","n","plot-based or transects",0.00737,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats moist deciduous forests",1,1,1,-41.2923814,174.7787463,"New Zealand",11551.8,4,0
"A1980","Spatio-temporal variation in forest cover and biomass across sacred groves in a human-modified landscape of India's Western Ghats","https://doi.org/10.1016/j.biocon.2014.08.008",2014,"BIOLOGICAL CONSERVATION","Osuri, AM; Madhusudan, MD; Kumar, VS; Chengappa, SK; Kushalappa, CG; Sankaran, M",12.17,75.8,"y","y","plot-based or transects",0.0342,"Tropical & Subtropical Moist Broadleaf Forests","South Western Ghats montane rain forests",1,1,1,13.0938741,77.5763042,"India",218.65,8,0.875
